duration,src_bytes,dst_bytes,count,protocol_type,service,flag,label,attack_type
444,962835,827810,11,udp,ssh,REJ,0,normal
745,6748984,838684,31,icmp,smtp,S0,1,r2l
804,127248,882505,35,udp,ftp,REJ,0,normal
980,369049,962077,19,icmp,http,REJ,0,normal
559,90841,723007,32,tcp,smtp,RSTO,0,normal
666,926216,276582,26,udp,http,SF,0,normal
749,706831,30577,34,tcp,smtp,SF,0,normal
224,833053,919744,27,tcp,smtp,REJ,0,normal
552,655851,901423,33,icmp,smtp,REJ,0,normal
765,810868,415620,10,tcp,ssh,SF,0,normal
993,879330,419543,18,udp,smtp,SF,0,normal
280,799591,279554,8,tcp,smtp,SF,0,normal
363,468620,203456,9,tcp,smtp,REJ,0,normal
100,878778,13436,11,udp,ssh,SF,0,normal
258,131680,798918,21,tcp,ssh,SF,0,normal
891,4219892,258612,3,udp,ssh,RSTO,1,probe
114,911294,199410,2,tcp,ssh,S0,0,normal
917,797477,73910,23,tcp,ftp,REJ,0,normal
220,874904,714510,0,icmp,ftp,REJ,0,normal
84,602696,212148,26,icmp,ftp,S0,0,normal
853,423360,201437,0,udp,smtp,S0,0,normal
892,788609,534902,20,icmp,smtp,RSTO,0,normal
708,8294769,880830,5,udp,ssh,S0,1,dos
388,3236365,814264,2,tcp,ftp,S0,1,r2l
194,167261,711814,0,udp,http,SF,0,normal
214,683443,849497,2,tcp,ssh,RSTO,0,normal
290,475125,524580,2,udp,ssh,REJ,0,normal
340,4455475,981111,49,icmp,http,REJ,1,probe
42,865787,165237,47,udp,ftp,REJ,0,normal
974,628539,668310,10,icmp,smtp,S0,0,normal
237,824717,238515,7,icmp,http,S0,0,normal
149,824107,213651,42,tcp,ftp,REJ,0,normal
497,746872,620272,42,udp,ssh,SF,0,normal
556,353197,814658,15,udp,http,S0,0,normal
132,532878,155803,20,tcp,ssh,S0,0,normal
414,161790,975616,30,tcp,ftp,REJ,0,normal
303,654607,442333,30,udp,http,REJ,0,normal
8,128861,148376,14,icmp,ssh,REJ,0,normal
602,337042,223045,39,udp,ssh,S0,0,normal
409,383023,632298,38,tcp,ftp,RSTO,0,normal
21,587998,611897,11,icmp,http,REJ,0,normal
69,8630929,385533,23,udp,ftp,RSTO,1,dos
137,762587,455360,24,icmp,ssh,RSTO,0,normal
419,945545,811739,38,udp,http,RSTO,0,normal
232,546439,362619,33,udp,http,RSTO,0,normal
15,4616279,794418,10,udp,smtp,RSTO,1,r2l
700,239061,809413,40,tcp,smtp,S0,0,normal
8,702231,249594,39,tcp,http,SF,0,normal
134,70163,494212,46,tcp,ftp,S0,0,normal
810,570441,557649,1,tcp,smtp,RSTO,0,normal
645,909048,695618,35,tcp,ftp,S0,0,normal
384,944653,166945,20,tcp,http,RSTO,0,normal
641,312577,187283,43,tcp,ssh,REJ,0,normal
356,84283,463291,18,tcp,ssh,SF,0,normal
323,777463,845892,49,udp,ssh,S0,0,normal
333,3864398,963222,18,udp,ssh,REJ,1,dos
465,940129,714333,11,icmp,ftp,REJ,0,normal
677,2561790,6639,17,tcp,http,RSTO,1,dos
137,9657206,929144,6,tcp,ftp,S0,1,dos
472,488236,631824,27,tcp,smtp,REJ,0,normal
704,20693,803057,32,udp,ftp,S0,0,normal
542,908936,889773,42,udp,smtp,SF,0,normal
35,776144,27946,12,udp,http,RSTO,0,normal
710,4619972,770518,49,tcp,ssh,S0,1,dos
449,6944216,840454,29,tcp,ssh,REJ,1,r2l
344,870994,937992,25,icmp,http,RSTO,0,normal
897,512679,938252,15,icmp,ssh,SF,0,normal
568,493039,855087,48,udp,ssh,REJ,0,normal
956,442120,128187,24,icmp,ftp,SF,0,normal
410,602777,123363,43,icmp,ssh,REJ,0,normal
951,857205,308086,2,udp,ssh,RSTO,0,normal
416,527354,308448,30,tcp,ftp,RSTO,0,normal
827,785849,944901,35,udp,smtp,S0,0,normal
118,978872,626786,49,udp,http,SF,0,normal
490,430520,755767,27,tcp,http,SF,0,normal
523,344234,658317,9,udp,smtp,RSTO,0,normal
487,116744,819,6,udp,smtp,S0,0,normal
466,3487966,444938,7,udp,ftp,SF,1,r2l
414,49151,640422,9,tcp,ssh,RSTO,0,normal
101,3536493,553564,34,icmp,ftp,REJ,1,r2l
10,485558,600370,38,tcp,smtp,S0,0,normal
307,5107380,340996,43,udp,ssh,RSTO,1,probe
300,39005,810681,17,icmp,ssh,S0,0,normal
336,913868,238530,20,udp,http,S0,1,probe
116,682713,70347,42,icmp,ssh,S0,0,normal
898,3338243,820884,38,udp,ssh,S0,1,probe
612,4099950,480416,36,tcp,smtp,S0,1,dos
996,729521,525846,38,icmp,smtp,REJ,0,normal
145,620675,23897,14,tcp,ssh,S0,1,probe
503,715460,700757,7,icmp,http,REJ,0,normal
294,319881,531002,43,icmp,smtp,RSTO,0,normal
822,292868,63690,29,icmp,ftp,RSTO,0,normal
442,6630349,467099,42,tcp,ftp,SF,1,r2l
317,628627,707767,14,tcp,ftp,SF,0,normal
453,342529,96993,28,icmp,ftp,SF,0,normal
754,739053,723040,2,tcp,ftp,S0,0,normal
958,938273,204657,42,icmp,ssh,S0,1,dos
405,8016479,774023,22,udp,http,REJ,1,probe
804,7758545,552551,6,udp,smtp,REJ,1,dos
294,387702,268061,39,icmp,ftp,RSTO,0,normal
380,138018,682278,18,icmp,ssh,S0,0,normal
254,981024,984800,17,tcp,smtp,S0,0,normal
537,617963,138410,40,icmp,smtp,REJ,0,normal
322,489797,915233,36,icmp,ftp,RSTO,0,normal
265,7565408,11012,20,icmp,http,S0,1,dos
636,8849504,240244,8,icmp,http,S0,1,probe
739,9745715,45880,35,tcp,http,REJ,1,probe
15,315493,915269,43,udp,http,SF,0,normal
871,404227,21651,35,udp,smtp,S0,0,normal
452,282512,702798,21,icmp,smtp,SF,0,normal
932,21638,650466,41,tcp,ssh,RSTO,0,normal
938,618106,366814,36,icmp,http,S0,0,normal
218,591763,136987,46,udp,ssh,REJ,0,normal
226,110439,331268,43,icmp,ftp,RSTO,0,normal
354,568546,551262,22,icmp,ssh,S0,0,normal
932,5032891,900529,45,udp,smtp,SF,1,r2l
984,264421,427861,37,udp,http,REJ,0,normal
317,788097,777448,21,udp,smtp,SF,0,normal
653,992426,63001,49,udp,ssh,S0,0,normal
312,97884,690458,37,icmp,http,S0,0,normal
567,998185,199181,39,udp,ssh,SF,0,normal
344,784359,909552,40,udp,http,RSTO,0,normal
942,312912,746381,14,icmp,smtp,REJ,0,normal
155,64539,734247,16,udp,ssh,RSTO,0,normal
488,955991,709000,15,udp,http,S0,0,normal
282,179851,555413,10,udp,http,RSTO,0,normal
230,9435418,53331,39,udp,http,S0,1,dos
6,980447,760015,31,tcp,http,RSTO,0,normal
82,539503,740325,43,icmp,ftp,S0,0,normal
751,650635,688137,21,icmp,smtp,S0,0,normal
52,75929,227716,42,udp,smtp,REJ,0,normal
635,828630,875514,27,udp,ftp,S0,0,normal
781,997041,31277,2,tcp,smtp,SF,0,normal
146,777744,861002,15,udp,ftp,SF,0,normal
707,371992,190224,4,icmp,http,RSTO,0,normal
208,385039,751039,8,icmp,smtp,SF,0,normal
607,11778,277896,42,tcp,http,S0,0,normal
809,430448,741467,29,udp,smtp,RSTO,0,normal
964,729473,297512,16,icmp,ftp,RSTO,0,normal
768,2623481,125507,18,tcp,smtp,REJ,1,dos
342,240868,805368,17,tcp,http,REJ,0,normal
117,393312,631141,38,tcp,ssh,REJ,0,normal
453,9402,691865,37,icmp,ssh,S0,0,normal
17,4373820,978847,27,udp,ftp,REJ,1,dos
760,498543,462575,39,udp,ftp,REJ,0,normal
726,6359781,551941,14,tcp,ssh,REJ,1,dos
368,814606,902205,15,tcp,ssh,SF,0,normal
20,817647,178089,22,icmp,smtp,RSTO,0,normal
720,2115,914375,48,tcp,smtp,SF,0,normal
381,498667,185551,6,tcp,ssh,S0,0,normal
810,609439,694113,21,udp,ftp,SF,0,normal
847,613129,897571,11,tcp,http,REJ,0,normal
759,119810,395037,32,udp,smtp,SF,0,normal
49,139212,404571,20,icmp,ssh,RSTO,0,normal
363,234974,241474,39,tcp,ftp,RSTO,0,normal
276,908905,483648,41,icmp,ftp,SF,0,normal
943,308446,385560,18,udp,smtp,RSTO,0,normal
327,335061,324069,28,tcp,ftp,REJ,0,normal
490,992970,276256,29,udp,http,REJ,0,normal
500,252774,585365,27,udp,smtp,REJ,0,normal
363,581725,276111,30,tcp,smtp,S0,0,normal
125,991002,967223,46,icmp,smtp,RSTO,0,normal
916,9721572,754747,33,icmp,smtp,REJ,1,r2l
46,2944434,779642,48,icmp,ssh,S0,1,dos
304,186173,860684,34,icmp,ssh,REJ,0,normal
866,339850,401835,46,tcp,smtp,RSTO,0,normal
9,180135,940763,43,udp,ftp,S0,0,normal
290,11228,6155,47,tcp,ftp,S0,0,normal
267,929173,142283,25,tcp,smtp,SF,0,normal
501,4723096,33525,15,udp,ssh,RSTO,1,probe
663,1043285,65704,30,tcp,http,SF,1,dos
271,483039,799763,26,icmp,ftp,RSTO,0,normal
88,519472,299980,2,tcp,ssh,SF,0,normal
157,1405995,954454,3,tcp,http,S0,1,dos
272,4021517,469335,23,icmp,http,SF,1,probe
670,448804,32923,43,icmp,http,RSTO,0,normal
78,801233,470862,27,udp,ssh,REJ,0,normal
903,5350725,766189,12,udp,smtp,S0,1,r2l
854,945343,570965,4,udp,ftp,REJ,0,normal
522,288223,124321,12,tcp,smtp,S0,0,normal
41,975296,627678,28,icmp,smtp,SF,0,normal
410,5774860,809751,36,icmp,smtp,RSTO,1,probe
923,1471522,113718,19,tcp,ssh,S0,1,r2l
619,260753,785362,15,udp,ssh,REJ,0,normal
358,8924387,867481,34,icmp,http,REJ,1,r2l
598,820528,491814,44,tcp,smtp,REJ,0,normal
772,703567,490366,34,udp,ssh,S0,0,normal
43,294095,582683,43,udp,smtp,S0,0,normal
493,7997522,233616,35,udp,smtp,RSTO,1,probe
448,978872,589517,49,icmp,ssh,REJ,0,normal
344,1158642,284802,6,udp,ftp,SF,1,dos
987,893961,704894,28,udp,http,S0,0,normal
61,152170,465636,1,icmp,ftp,SF,0,normal
654,867058,330763,25,udp,http,SF,0,normal
549,681342,927355,24,icmp,ssh,SF,0,normal
932,5962622,442318,17,tcp,ftp,REJ,1,r2l
326,934326,521396,49,udp,smtp,S0,0,normal
589,842747,764103,47,icmp,http,SF,0,normal
999,523614,246212,27,udp,smtp,RSTO,0,normal
435,653744,351180,25,icmp,smtp,REJ,0,normal
809,224516,992752,23,tcp,smtp,SF,0,normal
469,1288730,122473,42,icmp,http,REJ,1,probe
737,145310,170017,15,icmp,http,SF,0,normal
556,135962,144615,18,icmp,http,RSTO,0,normal
949,247494,66254,1,icmp,smtp,RSTO,0,normal
44,378635,579170,18,udp,http,REJ,0,normal
967,3162988,213929,44,icmp,smtp,S0,1,probe
339,766031,772772,16,udp,ftp,REJ,0,normal
562,878449,87370,46,icmp,ftp,RSTO,0,normal
41,33859,333869,13,tcp,smtp,REJ,0,normal
876,57831,998661,30,udp,http,S0,0,normal
42,191876,695122,10,tcp,http,REJ,0,normal
858,352106,731270,3,udp,http,REJ,0,normal
474,421444,201429,40,icmp,ssh,S0,0,normal
152,470446,885900,33,tcp,http,REJ,0,normal
262,841551,555486,20,icmp,smtp,SF,0,normal
77,381478,778764,6,udp,ftp,REJ,0,normal
403,7330424,253129,38,udp,ssh,SF,1,dos
840,393744,10588,39,icmp,smtp,RSTO,0,normal
457,821765,957972,15,udp,smtp,S0,0,normal
62,874776,735866,37,udp,ftp,RSTO,0,normal
444,485466,461562,11,tcp,smtp,RSTO,0,normal
421,407615,494942,39,icmp,smtp,RSTO,0,normal
967,135051,669962,43,tcp,ssh,RSTO,0,normal
22,303059,192094,30,icmp,http,SF,0,normal
595,523973,391305,27,tcp,smtp,S0,0,normal
854,897921,301923,29,tcp,ftp,SF,0,normal
344,7249084,381307,0,udp,http,S0,1,dos
57,934740,687722,15,udp,http,SF,0,normal
739,481211,446407,2,tcp,http,SF,0,normal
550,8679789,121498,35,icmp,ftp,RSTO,1,probe
733,272381,8560,41,udp,smtp,SF,0,normal
34,683674,236166,26,tcp,ssh,S0,0,normal
227,864298,396002,16,udp,smtp,S0,0,normal
186,651075,296243,26,udp,ftp,S0,0,normal
324,116748,982288,5,udp,ssh,REJ,0,normal
501,843616,678867,47,udp,ssh,RSTO,0,normal
435,779365,490457,20,icmp,ftp,SF,0,normal
582,401709,152758,12,tcp,http,SF,0,normal
566,188294,332086,17,udp,ftp,RSTO,0,normal
68,9879135,848269,28,icmp,ssh,REJ,1,probe
764,889820,219933,37,udp,ftp,RSTO,0,normal
140,638160,798741,48,icmp,ssh,RSTO,0,normal
515,728154,871973,33,tcp,ftp,S0,0,normal
48,293226,752715,3,icmp,smtp,S0,0,normal
1,739680,880670,30,icmp,http,RSTO,0,normal
273,302362,628396,26,udp,smtp,REJ,0,normal
28,806455,719016,27,tcp,smtp,RSTO,0,normal
534,6653088,171983,37,tcp,http,SF,1,probe
315,474564,828076,17,udp,http,RSTO,0,normal
644,151709,837162,5,tcp,ftp,REJ,0,normal
924,541320,714985,18,udp,ssh,REJ,0,normal
453,388152,416775,41,udp,http,S0,0,normal
821,495861,434788,49,icmp,http,REJ,0,normal
113,848550,379317,38,icmp,http,REJ,0,normal
362,653896,105591,18,udp,smtp,REJ,0,normal
178,131857,646987,12,tcp,ssh,RSTO,0,normal
9,248657,805930,2,tcp,ssh,S0,0,normal
448,647861,851493,20,udp,ftp,SF,0,normal
402,855784,621695,31,tcp,http,SF,0,normal
638,538180,595898,16,tcp,ssh,SF,0,normal
516,836203,577231,31,tcp,http,RSTO,1,dos
613,392345,675761,38,tcp,http,REJ,0,normal
75,375476,478176,38,tcp,http,RSTO,0,normal
559,5550765,18812,48,udp,ftp,REJ,1,probe
16,33954,642167,24,tcp,http,REJ,0,normal
789,950968,515590,31,udp,ssh,SF,0,normal
167,442845,896758,39,icmp,smtp,REJ,0,normal
503,213966,623278,29,icmp,ssh,RSTO,0,normal
632,2393213,519492,32,udp,ftp,SF,1,dos
720,7808818,533336,45,icmp,ftp,SF,1,dos
350,979693,842341,20,icmp,smtp,SF,0,normal
806,848883,843516,8,tcp,http,SF,0,normal
197,121190,385891,23,icmp,smtp,SF,0,normal
385,532486,701666,25,udp,smtp,RSTO,0,normal
973,3861532,488637,19,udp,smtp,SF,1,r2l
571,490708,644468,26,udp,ftp,S0,0,normal
112,805383,127233,34,udp,ssh,REJ,0,normal
922,776114,692865,30,tcp,smtp,RSTO,0,normal
451,323694,927624,31,udp,http,RSTO,0,normal
11,746008,696138,46,icmp,smtp,RSTO,0,normal
967,1485830,730987,4,tcp,ssh,RSTO,1,probe
582,999712,861042,42,tcp,ftp,SF,0,normal
968,9932131,814914,36,icmp,http,S0,1,dos
295,983374,317903,9,icmp,ssh,REJ,0,normal
677,305619,262761,44,udp,ftp,REJ,0,normal
431,975819,340786,27,tcp,ftp,REJ,0,normal
557,4734858,227215,5,tcp,http,REJ,1,r2l
642,972127,745823,4,tcp,smtp,SF,0,normal
597,783452,325246,27,tcp,http,REJ,0,normal
896,3319928,878316,16,udp,smtp,RSTO,1,r2l
987,395894,76638,14,udp,http,REJ,0,normal
176,797540,208213,32,udp,ftp,REJ,0,normal
272,1824265,679402,2,udp,http,REJ,1,dos
404,902470,223305,8,udp,smtp,S0,0,normal
489,158191,979274,25,udp,ssh,SF,0,normal
227,584794,527965,7,udp,ssh,REJ,0,normal
866,48440,669304,49,udp,smtp,RSTO,0,normal
264,613997,632617,39,tcp,ftp,S0,0,normal
110,543744,811094,8,icmp,http,REJ,0,normal
71,410783,165710,0,udp,ssh,SF,0,normal
762,749236,471042,49,udp,ftp,SF,0,normal
679,6277231,246095,12,tcp,ssh,S0,1,dos
385,307154,12148,46,udp,http,RSTO,0,normal
209,786224,101833,10,udp,http,RSTO,0,normal
484,734151,208811,39,tcp,ftp,S0,0,normal
539,884243,552568,17,udp,ssh,S0,0,normal
244,759113,964779,15,tcp,http,RSTO,0,normal
89,191821,753145,21,udp,ssh,S0,0,normal
517,193894,874186,48,tcp,ssh,SF,0,normal
151,224161,902,1,icmp,ssh,REJ,0,normal
22,256279,942228,34,icmp,http,REJ,0,normal
744,124191,308329,13,icmp,ssh,REJ,0,normal
402,874309,284107,44,udp,http,REJ,0,normal
343,519782,815796,33,udp,smtp,SF,0,normal
255,766892,599625,39,udp,ftp,REJ,0,normal
943,201901,815145,32,icmp,smtp,S0,0,normal
27,609100,516349,8,icmp,smtp,REJ,0,normal
418,2827803,978419,40,tcp,http,S0,1,probe
93,465559,266092,41,icmp,smtp,REJ,0,normal
487,450858,934185,43,icmp,smtp,SF,0,normal
417,964597,509935,10,udp,http,SF,0,normal
448,724253,446792,30,tcp,http,RSTO,0,normal
160,45652,84392,12,tcp,smtp,RSTO,0,normal
916,714509,320858,17,icmp,ssh,REJ,0,normal
691,237607,521173,28,icmp,ftp,REJ,0,normal
365,191057,742521,19,icmp,http,SF,0,normal
595,7213936,227269,6,tcp,smtp,REJ,1,probe
265,299149,250220,29,tcp,smtp,RSTO,0,normal
308,183687,324557,46,udp,ssh,REJ,0,normal
957,974440,422702,49,icmp,http,S0,0,normal
367,5435966,896519,12,udp,http,SF,1,dos
332,250285,43976,12,tcp,http,S0,0,normal
59,80910,965273,34,udp,ssh,REJ,0,normal
764,413584,606073,5,udp,smtp,RSTO,0,normal
587,520580,359247,39,udp,http,S0,0,normal
295,435643,634812,49,udp,ftp,S0,0,normal
493,39000,192429,12,tcp,ftp,REJ,0,normal
740,245231,956494,4,udp,smtp,REJ,0,normal
799,586970,579449,39,udp,smtp,S0,0,normal
5,340271,867027,3,udp,ftp,REJ,0,normal
103,324658,535558,2,icmp,http,S0,0,normal
429,725288,304026,18,icmp,smtp,REJ,0,normal
24,277940,630851,13,icmp,http,S0,0,normal
455,2836651,925070,39,tcp,smtp,SF,1,probe
459,49094,390776,44,tcp,http,SF,0,normal
444,91219,453667,27,icmp,ssh,S0,0,normal
738,651344,235869,26,tcp,smtp,REJ,0,normal
834,144255,715261,26,tcp,ftp,SF,0,normal
829,639796,413668,17,icmp,http,REJ,0,normal
628,829926,483747,11,icmp,smtp,REJ,0,normal
847,768542,314244,25,icmp,http,S0,0,normal
994,8175158,355229,15,tcp,smtp,SF,1,dos
304,1550487,219660,10,icmp,ftp,RSTO,1,dos
101,576342,747990,27,udp,ftp,SF,0,normal
557,816750,362635,16,tcp,http,S0,0,normal
622,297547,746334,9,tcp,smtp,S0,0,normal
105,485319,873708,42,tcp,smtp,RSTO,0,normal
552,852998,248472,10,udp,ftp,SF,0,normal
388,552406,26081,25,icmp,http,RSTO,0,normal
526,171875,315295,3,udp,ftp,REJ,0,normal
280,354155,80890,18,tcp,ssh,S0,0,normal
623,9149684,339560,17,icmp,smtp,SF,1,probe
73,438186,671815,38,icmp,ftp,SF,0,normal
806,991522,962850,10,tcp,smtp,REJ,0,normal
866,384715,224515,35,udp,ssh,S0,0,normal
550,224487,780354,8,icmp,http,SF,0,normal
840,790397,739192,13,udp,http,SF,0,normal
380,4245626,524738,32,udp,smtp,REJ,1,probe
131,708863,49960,33,icmp,ssh,SF,0,normal
709,603906,633721,32,udp,smtp,RSTO,0,normal
639,358470,546329,24,udp,ftp,RSTO,0,normal
110,958939,87303,14,tcp,smtp,SF,0,normal
440,662508,279432,17,udp,http,RSTO,0,normal
736,9657182,937976,7,icmp,http,S0,1,dos
854,981273,554095,38,udp,ftp,RSTO,0,normal
323,516638,9719,46,udp,smtp,SF,0,normal
693,7054037,578970,4,udp,ftp,S0,1,dos
820,339024,380249,9,udp,smtp,S0,0,normal
841,976563,450276,35,udp,http,RSTO,0,normal
43,221590,295718,31,udp,ssh,SF,0,normal
476,2917491,426814,31,icmp,smtp,REJ,1,r2l
341,1626,745649,38,udp,ftp,SF,0,normal
513,8687916,303835,9,udp,smtp,RSTO,1,r2l
595,728643,239329,39,udp,http,S0,0,normal
566,649233,197535,6,icmp,ssh,REJ,0,normal
462,628019,429274,37,udp,http,SF,0,normal
34,745073,171340,37,udp,ssh,REJ,0,normal
163,678122,439265,15,tcp,http,RSTO,0,normal
784,2873,895980,0,udp,ssh,SF,0,normal
110,898865,488614,12,udp,smtp,S0,0,normal
158,8639626,17926,30,tcp,ssh,RSTO,1,probe
561,195914,536799,16,icmp,ssh,RSTO,0,normal
294,330922,986118,21,udp,http,S0,0,normal
344,627009,338448,4,tcp,http,REJ,0,normal
557,255651,765049,44,udp,smtp,S0,0,normal
747,59700,933351,24,udp,smtp,SF,0,normal
166,160710,58487,15,tcp,ftp,REJ,0,normal
509,749108,90779,30,icmp,ftp,RSTO,0,normal
367,296499,744059,15,tcp,http,REJ,0,normal
31,4924010,118468,0,udp,ftp,S0,1,dos
167,597378,282117,33,tcp,http,SF,0,normal
166,734378,246696,18,tcp,ssh,REJ,0,normal
842,29244,980830,21,tcp,ftp,RSTO,0,normal
31,501501,353832,48,icmp,smtp,S0,0,normal
64,52635,624506,28,udp,ssh,REJ,0,normal
959,626468,327863,0,icmp,ftp,REJ,0,normal
106,2353551,393016,45,icmp,http,S0,1,probe
50,268923,505038,24,udp,smtp,REJ,0,normal
31,752096,597886,18,tcp,smtp,S0,0,normal
91,949164,385616,7,udp,ftp,SF,1,probe
645,994069,925318,3,udp,ftp,REJ,0,normal
24,494096,630640,24,udp,http,S0,0,normal
461,735697,27175,34,tcp,ssh,S0,0,normal
427,528566,743277,3,icmp,ftp,SF,0,normal
651,5023220,857729,39,tcp,ssh,RSTO,1,probe
412,275177,680288,5,tcp,http,REJ,0,normal
458,890579,371401,23,icmp,ftp,REJ,0,normal
992,294045,147260,35,tcp,ssh,RSTO,0,normal
724,79436,655518,24,tcp,ftp,S0,0,normal
707,924707,384412,13,tcp,http,SF,0,normal
604,759994,585776,12,tcp,http,RSTO,0,normal
254,973296,46637,18,icmp,smtp,S0,0,normal
913,9185795,718335,39,tcp,ssh,S0,1,probe
637,9388189,764133,8,tcp,http,S0,1,r2l
612,788277,246121,1,icmp,http,S0,0,normal
415,540335,845406,19,udp,ssh,RSTO,1,dos
466,8364316,411009,14,tcp,ssh,REJ,1,dos
63,287845,844787,8,icmp,ssh,RSTO,0,normal
170,9413498,297925,0,tcp,smtp,REJ,1,dos
279,662809,909747,10,udp,http,RSTO,0,normal
826,942643,435676,1,icmp,ftp,RSTO,0,normal
663,5130493,511076,32,icmp,http,SF,1,dos
541,9464676,712218,22,tcp,ftp,RSTO,1,probe
123,978631,637181,23,udp,ssh,RSTO,0,normal
385,652371,720375,16,icmp,http,SF,0,normal
693,851872,544671,22,udp,http,RSTO,0,normal
618,7647242,96563,33,tcp,ftp,S0,1,r2l
116,378787,470150,29,tcp,smtp,REJ,0,normal
228,149620,670365,42,icmp,ssh,RSTO,0,normal
560,985883,337376,23,icmp,smtp,REJ,0,normal
620,172396,154034,5,udp,http,S0,0,normal
243,9064,952168,6,tcp,http,RSTO,0,normal
411,682708,897003,0,icmp,smtp,S0,0,normal
433,769931,599110,26,icmp,smtp,REJ,0,normal
259,278206,915424,34,tcp,http,RSTO,0,normal
58,127302,653153,19,icmp,smtp,S0,0,normal
367,111666,815273,8,udp,ssh,S0,0,normal
940,278484,944881,18,icmp,ftp,SF,0,normal
703,407503,176833,37,udp,http,REJ,0,normal
473,63629,330948,47,tcp,ftp,S0,0,normal
889,965033,651797,32,tcp,ftp,REJ,0,normal
808,2751283,654782,13,icmp,smtp,REJ,1,probe
616,526599,328027,22,icmp,ssh,RSTO,0,normal
413,747352,861906,8,icmp,http,S0,0,normal
347,856760,315614,1,tcp,smtp,SF,0,normal
385,917848,995526,5,icmp,http,REJ,0,normal
236,508547,448922,37,tcp,smtp,REJ,0,normal
909,569823,357650,28,tcp,http,SF,0,normal
534,75517,714765,3,icmp,ssh,RSTO,0,normal
773,613563,870999,8,tcp,ftp,RSTO,0,normal
308,315381,118637,11,udp,ssh,RSTO,0,normal
240,9074937,89108,11,icmp,smtp,SF,1,probe
337,400157,887542,29,tcp,smtp,REJ,0,normal
850,573392,657049,27,udp,http,REJ,0,normal
768,668245,431013,4,udp,http,S0,0,normal
953,267879,986187,27,tcp,ftp,REJ,0,normal
810,975626,673365,0,icmp,ssh,RSTO,0,normal
535,678302,303669,49,udp,ssh,SF,0,normal
770,338451,918606,13,tcp,ftp,S0,0,normal
271,797824,873278,48,icmp,http,S0,0,normal
814,965391,154568,19,udp,ftp,SF,0,normal
878,547094,891597,35,udp,http,S0,0,normal
826,506785,344389,16,tcp,ftp,REJ,0,normal
743,257741,201764,27,udp,http,S0,0,normal
103,732671,979099,6,icmp,ftp,SF,0,normal
128,442623,416441,4,icmp,smtp,SF,0,normal
862,713391,89255,18,icmp,smtp,SF,0,normal
435,345097,883118,38,udp,ftp,REJ,0,normal
494,2411103,328198,48,icmp,ftp,REJ,1,probe
85,287426,103874,18,tcp,ftp,S0,0,normal
821,361015,716767,27,icmp,ssh,SF,0,normal
3,487042,907385,49,icmp,ssh,REJ,0,normal
858,958239,268911,33,icmp,ssh,RSTO,0,normal
152,72436,357860,25,tcp,ftp,SF,0,normal
129,387631,317730,20,tcp,http,RSTO,0,normal
764,426261,756295,33,udp,http,S0,0,normal
359,674311,232379,7,udp,http,SF,0,normal
173,922607,16319,8,tcp,ftp,REJ,0,normal
254,104494,410849,9,icmp,ssh,REJ,0,normal
820,659764,534051,11,udp,ftp,RSTO,0,normal
312,924563,581893,24,icmp,ssh,REJ,1,r2l
951,530580,666481,19,udp,smtp,RSTO,0,normal
960,410150,543091,44,udp,smtp,RSTO,0,normal
792,63180,61957,11,udp,ftp,S0,0,normal
732,458705,949929,14,icmp,smtp,RSTO,0,normal
657,418541,604854,35,udp,ftp,RSTO,0,normal
781,146136,541943,31,icmp,smtp,S0,0,normal
912,914693,650666,0,tcp,ftp,REJ,0,normal
524,356574,777077,19,udp,http,S0,0,normal
557,992868,535325,44,udp,ftp,S0,0,normal
785,246564,155173,10,udp,smtp,RSTO,0,normal
165,981033,652554,43,udp,ftp,REJ,0,normal
690,658929,821542,41,icmp,http,S0,0,normal
922,983128,698571,25,udp,http,RSTO,0,normal
9,874151,657217,25,tcp,http,REJ,0,normal
27,258284,662801,39,icmp,smtp,S0,1,probe
142,134479,470867,42,icmp,ftp,REJ,0,normal
687,530388,543301,12,udp,ssh,S0,0,normal
669,131289,814553,48,udp,http,SF,0,normal
550,693106,901067,46,icmp,ftp,S0,0,normal
87,6862857,685973,39,tcp,ssh,SF,1,r2l
834,154821,744284,8,icmp,http,RSTO,0,normal
664,363646,498190,48,icmp,smtp,SF,0,normal
943,4951159,574928,33,icmp,ssh,SF,1,probe
841,765960,620592,16,udp,ssh,RSTO,0,normal
308,3569669,129577,39,tcp,ssh,SF,1,dos
594,731526,314736,29,tcp,ssh,S0,0,normal
